edge_timestamp,server_timestamp,car_id,latitude,longitude,hdop,satellites,adc,gps_age,gps_valid,horn,inside_geofence,zone,event_type,distance_to_zone,packet_count,message,raw_packet
935275,2026-07-16T02:14:13.006766,CAR_001,22.32361517,73.13585557,4.52,5,0,99,True,True,False,Testing Zone,NORMAL,6.87,524,Vehicle outside silence zone.,"{""timestamp"":935275,""car_id"":""CAR_001"",""lat"":22.32361517,""lon"":73.13585557,""horn"":true,""hdop"":4.52,""satellites"":5,""adc"":0,""gps_age"":99,""gps_valid"":true}"
936276,2026-07-16T02:14:13.906128,CAR_001,22.32361577,73.13585523,4.52,5,0,97,True,True,False,Testing Zone,NORMAL,6.8,525,Vehicle outside silence zone.,"{""timestamp"":936276,""car_id"":""CAR_001"",""lat"":22.32361577,""lon"":73.13585523,""horn"":true,""hdop"":4.52,""satellites"":5,""adc"":0,""gps_age"":97,""gps_valid"":true}"
937277,2026-07-16T02:14:14.991652,CAR_001,22.32361567,73.13585477,4.52,5,0,113,True,True,False,Testing Zone,NORMAL,6.8,526,Vehicle outside silence zone.,"{""timestamp"":937277,""car_id"":""CAR_001"",""lat"":22.32361567,""lon"":73.13585477,""horn"":true,""hdop"":4.52,""satellites"":5,""adc"":0,""gps_age"":113,""gps_valid"":true}"
938278,2026-07-16T02:14:15.895519,CAR_001,22.32361613,73.13585387,4.52,5,0,114,True,True,False,Testing Zone,NORMAL,6.73,527,Vehicle outside silence zone.,"{""timestamp"":938278,""car_id"":""CAR_001"",""lat"":22.32361613,""lon"":73.13585387,""horn"":true,""hdop"":4.52,""satellites"":5,""adc"":0,""gps_age"":114,""gps_valid"":true}"
939279,2026-07-16T02:14:17.110410,CAR_001,22.32361673,73.1358536,4.52,5,0,102,True,True,False,Testing Zone,NORMAL,6.66,528,Vehicle outside silence zone.,"{""timestamp"":939279,""car_id"":""CAR_001"",""lat"":22.32361673,""lon"":73.1358536,""horn"":true,""hdop"":4.52,""satellites"":5,""adc"":0,""gps_age"":102,""gps_valid"":true}"
940280,2026-07-16T02:14:17.929575,CAR_001,22.323619,73.1358522,4.52,5,0,116,True,True,False,Testing Zone,NORMAL,6.38,529,Vehicle outside silence zone.,"{""timestamp"":940280,""car_id"":""CAR_001"",""lat"":22.323619,""lon"":73.1358522,""horn"":true,""hdop"":4.52,""satellites"":5,""adc"":0,""gps_age"":116,""gps_valid"":true}"
941281,2026-07-16T02:14:18.955242,CAR_001,22.32362097,73.13585043,4.52,5,0,104,True,True,False,Testing Zone,NORMAL,6.13,530,Vehicle outside silence zone.,"{""timestamp"":941281,""car_id"":""CAR_001"",""lat"":22.32362097,""lon"":73.13585043,""horn"":true,""hdop"":4.52,""satellites"":5,""adc"":0,""gps_age"":104,""gps_valid"":true}"
942282,2026-07-16T02:14:19.977539,CAR_001,22.3236225,73.13584873,4.52,5,0,118,True,True,False,Testing Zone,NORMAL,5.93,531,Vehicle outside silence zone.,"{""timestamp"":942282,""car_id"":""CAR_001"",""lat"":22.3236225,""lon"":73.13584873,""horn"":true,""hdop"":4.52,""satellites"":5,""adc"":0,""gps_age"":118,""gps_valid"":true}"
943283,2026-07-16T02:14:20.866347,CAR_001,22.32362333,73.13584763,4.51,5,0,119,True,True,False,Testing Zone,NORMAL,5.81,532,Vehicle outside silence zone.,"{""timestamp"":943283,""car_id"":""CAR_001"",""lat"":22.32362333,""lon"":73.13584763,""horn"":true,""hdop"":4.51,""satellites"":5,""adc"":0,""gps_age"":119,""gps_valid"":true}"
944284,2026-07-16T02:14:22.025328,CAR_001,22.32362207,73.13584703,4.51,5,0,104,True,True,False,Testing Zone,NORMAL,5.94,533,Vehicle outside silence zone.,"{""timestamp"":944284,""car_id"":""CAR_001"",""lat"":22.32362207,""lon"":73.13584703,""horn"":true,""hdop"":4.51,""satellites"":5,""adc"":0,""gps_age"":104,""gps_valid"":true}"
945285,2026-07-16T02:14:23.049969,CAR_001,22.3236198,73.13584683,4.51,5,0,106,True,True,False,Testing Zone,NORMAL,6.18,534,Vehicle outside silence zone.,"{""timestamp"":945285,""car_id"":""CAR_001"",""lat"":22.3236198,""lon"":73.13584683,""horn"":true,""hdop"":4.51,""satellites"":5,""adc"":0,""gps_age"":106,""gps_valid"":true}"
946286,2026-07-16T02:14:23.868228,CAR_001,22.32361803,73.1358462,4.51,5,0,107,True,True,False,Testing Zone,NORMAL,6.36,535,Vehicle outside silence zone.,"{""timestamp"":946286,""car_id"":""CAR_001"",""lat"":22.32361803,""lon"":73.1358462,""horn"":true,""hdop"":4.51,""satellites"":5,""adc"":0,""gps_age"":107,""gps_valid"":true}"
947287,2026-07-16T02:14:24.893440,CAR_001,22.32361673,73.13584547,4.51,5,0,109,True,True,False,Testing Zone,NORMAL,6.49,536,Vehicle outside silence zone.,"{""timestamp"":947287,""car_id"":""CAR_001"",""lat"":22.32361673,""lon"":73.13584547,""horn"":true,""hdop"":4.51,""satellites"":5,""adc"":0,""gps_age"":109,""gps_valid"":true}"
948288,2026-07-16T02:14:25.914525,CAR_001,22.3236171,73.13584377,4.51,5,0,110,True,True,False,Testing Zone,NORMAL,6.41,537,Vehicle outside silence zone.,"{""timestamp"":948288,""car_id"":""CAR_001"",""lat"":22.3236171,""lon"":73.13584377,""horn"":true,""hdop"":4.51,""satellites"":5,""adc"":0,""gps_age"":110,""gps_valid"":true}"
949289,2026-07-16T02:14:26.943129,CAR_001,22.3236198,73.1358412,4.51,5,0,107,True,True,False,Testing Zone,NORMAL,6.06,538,Vehicle outside silence zone.,"{""timestamp"":949289,""car_id"":""CAR_001"",""lat"":22.3236198,""lon"":73.1358412,""horn"":true,""hdop"":4.51,""satellites"":5,""adc"":0,""gps_age"":107,""gps_valid"":true}"
950290,2026-07-16T02:14:27.983992,CAR_001,22.32362333,73.1358381,4.51,5,0,112,True,True,False,Testing Zone,NORMAL,5.61,539,Vehicle outside silence zone.,"{""timestamp"":950290,""car_id"":""CAR_001"",""lat"":22.32362333,""lon"":73.1358381,""horn"":true,""hdop"":4.51,""satellites"":5,""adc"":0,""gps_age"":112,""gps_valid"":true}"
951291,2026-07-16T02:14:28.871774,CAR_001,22.32362647,73.13583577,4.51,5,0,114,True,True,False,Testing Zone,NORMAL,5.22,540,Vehicle outside silence zone.,"{""timestamp"":951291,""car_id"":""CAR_001"",""lat"":22.32362647,""lon"":73.13583577,""horn"":true,""hdop"":4.51,""satellites"":5,""adc"":0,""gps_age"":114,""gps_valid"":true}"
952292,2026-07-16T02:14:29.911677,CAR_001,22.3236299,73.13583387,4.51,5,0,114,True,True,False,Testing Zone,NORMAL,4.81,541,Vehicle outside silence zone.,"{""timestamp"":952292,""car_id"":""CAR_001"",""lat"":22.3236299,""lon"":73.13583387,""horn"":true,""hdop"":4.51,""satellites"":5,""adc"":0,""gps_age"":114,""gps_valid"":true}"
953293,2026-07-16T02:14:32.463786,CAR_001,22.32363257,73.13583303,4.51,6,0,113,True,True,False,Testing Zone,NORMAL,4.5,542,Vehicle outside silence zone.,"{""timestamp"":953293,""car_id"":""CAR_001"",""lat"":22.32363257,""lon"":73.13583303,""horn"":true,""hdop"":4.51,""satellites"":6,""adc"":0,""gps_age"":113,""gps_valid"":true}"
954295,2026-07-16T02:14:33.485963,CAR_001,22.3236338,73.13583357,4.51,6,0,115,True,True,False,Testing Zone,NORMAL,4.38,543,Vehicle outside silence zone.,"{""timestamp"":954295,""car_id"":""CAR_001"",""lat"":22.3236338,""lon"":73.13583357,""horn"":true,""hdop"":4.51,""satellites"":6,""adc"":0,""gps_age"":115,""gps_valid"":true}"
955295,2026-07-16T02:14:34.306944,CAR_001,22.32363317,73.13583573,4.51,6,0,116,True,True,False,Testing Zone,NORMAL,4.49,544,Vehicle outside silence zone.,"{""timestamp"":955295,""car_id"":""CAR_001"",""lat"":22.32363317,""lon"":73.13583573,""horn"":true,""hdop"":4.51,""satellites"":6,""adc"":0,""gps_age"":116,""gps_valid"":true}"
956296,2026-07-16T02:14:35.329102,CAR_001,22.32363497,73.13583663,1.49,6,0,115,True,True,False,Testing Zone,NORMAL,4.31,545,Vehicle outside silence zone.,"{""timestamp"":956296,""car_id"":""CAR_001"",""lat"":22.32363497,""lon"":73.13583663,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":115,""gps_valid"":true}"
957297,2026-07-16T02:14:36.305644,CAR_001,22.32364297,73.13583363,1.49,6,0,114,True,True,False,Testing Zone,NORMAL,3.38,546,Vehicle outside silence zone.,"{""timestamp"":957297,""car_id"":""CAR_001"",""lat"":22.32364297,""lon"":73.13583363,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":114,""gps_valid"":true}"
958298,2026-07-16T02:14:37.375966,CAR_001,22.3236532,73.13582903,1.49,6,0,117,True,True,False,Testing Zone,NORMAL,2.17,547,Vehicle outside silence zone.,"{""timestamp"":958298,""car_id"":""CAR_001"",""lat"":22.3236532,""lon"":73.13582903,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":117,""gps_valid"":true}"
959299,2026-07-16T02:14:38.399669,CAR_001,22.32366727,73.13582203,1.49,6,0,118,True,True,False,Testing Zone,NORMAL,0.49,548,Vehicle outside silence zone.,"{""timestamp"":959299,""car_id"":""CAR_001"",""lat"":22.32366727,""lon"":73.13582203,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":118,""gps_valid"":true}"
960300,2026-07-16T02:14:39.451323,CAR_001,22.3236848,73.13581233,1.49,6,0,117,True,True,False,Testing Zone,NORMAL,-1.62,549,Vehicle outside silence zone.,"{""timestamp"":960300,""car_id"":""CAR_001"",""lat"":22.3236848,""lon"":73.13581233,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":117,""gps_valid"":true}"
961301,2026-07-16T02:14:40.346630,CAR_001,22.3236993,73.1358041,1.49,6,0,114,True,True,False,Testing Zone,NORMAL,-3.37,550,Vehicle outside silence zone.,"{""timestamp"":961301,""car_id"":""CAR_001"",""lat"":22.3236993,""lon"":73.1358041,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":114,""gps_valid"":true}"
962302,2026-07-16T02:14:41.295719,CAR_001,22.32370593,73.1358004,4.5,6,0,121,True,True,True,Testing Zone,HONK,-4.11,551,Vehicle honked inside Testing Zone.,"{""timestamp"":962302,""car_id"":""CAR_001"",""lat"":22.32370593,""lon"":73.1358004,""horn"":true,""hdop"":4.5,""satellites"":6,""adc"":0,""gps_age"":121,""gps_valid"":true}"
963303,2026-07-16T02:14:42.316992,CAR_001,22.3237087,73.1357984,4.5,6,0,135,True,True,True,Testing Zone,HONK,-3.98,552,Vehicle honked inside Testing Zone.,"{""timestamp"":963303,""car_id"":""CAR_001"",""lat"":22.3237087,""lon"":73.1357984,""horn"":true,""hdop"":4.5,""satellites"":6,""adc"":0,""gps_age"":135,""gps_valid"":true}"
964304,2026-07-16T02:14:43.298569,CAR_001,22.3237067,73.13579843,4.5,6,0,124,True,True,True,Testing Zone,HONK,-3.93,553,Vehicle honked inside Testing Zone.,"{""timestamp"":964304,""car_id"":""CAR_001"",""lat"":22.3237067,""lon"":73.13579843,""horn"":true,""hdop"":4.5,""satellites"":6,""adc"":0,""gps_age"":124,""gps_valid"":true}"
965305,2026-07-16T02:14:44.302871,CAR_001,22.32370133,73.13580033,4.5,6,0,125,True,True,True,Testing Zone,HONK,-3.67,554,Vehicle honked inside Testing Zone.,"{""timestamp"":965305,""car_id"":""CAR_001"",""lat"":22.32370133,""lon"":73.13580033,""horn"":true,""hdop"":4.5,""satellites"":6,""adc"":0,""gps_age"":125,""gps_valid"":true}"
966306,2026-07-16T02:14:45.331739,CAR_001,22.32369707,73.1358017,4.5,6,0,126,True,True,True,Testing Zone,HONK,-3.18,555,Vehicle honked inside Testing Zone.,"{""timestamp"":966306,""car_id"":""CAR_001"",""lat"":22.32369707,""lon"":73.1358017,""horn"":true,""hdop"":4.5,""satellites"":6,""adc"":0,""gps_age"":126,""gps_valid"":true}"
967307,2026-07-16T02:14:46.387424,CAR_001,22.32369453,73.13580177,4.5,6,0,128,True,True,True,Testing Zone,HONK,-2.9,556,Vehicle honked inside Testing Zone.,"{""timestamp"":967307,""car_id"":""CAR_001"",""lat"":22.32369453,""lon"":73.13580177,""horn"":true,""hdop"":4.5,""satellites"":6,""adc"":0,""gps_age"":128,""gps_valid"":true}"
968308,2026-07-16T02:14:47.410990,CAR_001,22.3236909,73.1358024,4.5,6,0,127,True,True,True,Testing Zone,HONK,-2.5,557,Vehicle honked inside Testing Zone.,"{""timestamp"":968308,""car_id"":""CAR_001"",""lat"":22.3236909,""lon"":73.1358024,""horn"":true,""hdop"":4.5,""satellites"":6,""adc"":0,""gps_age"":127,""gps_valid"":true}"
969309,2026-07-16T02:14:48.303356,CAR_001,22.32368783,73.135803,4.5,6,0,130,True,True,True,Testing Zone,HONK,-2.15,558,Vehicle honked inside Testing Zone.,"{""timestamp"":969309,""car_id"":""CAR_001"",""lat"":22.32368783,""lon"":73.135803,""horn"":true,""hdop"":4.5,""satellites"":6,""adc"":0,""gps_age"":130,""gps_valid"":true}"
970310,2026-07-16T02:14:49.428714,CAR_001,22.32368523,73.13580397,4.49,6,0,129,True,True,True,Testing Zone,HONK,-1.85,559,Vehicle honked inside Testing Zone.,"{""timestamp"":970310,""car_id"":""CAR_001"",""lat"":22.32368523,""lon"":73.13580397,""horn"":true,""hdop"":4.49,""satellites"":6,""adc"":0,""gps_age"":129,""gps_valid"":true}"
971311,2026-07-16T02:14:50.382690,CAR_001,22.3236815,73.13580597,4.49,6,0,131,True,True,True,Testing Zone,HONK,-1.4,560,Vehicle honked inside Testing Zone.,"{""timestamp"":971311,""car_id"":""CAR_001"",""lat"":22.3236815,""lon"":73.13580597,""horn"":true,""hdop"":4.49,""satellites"":6,""adc"":0,""gps_age"":131,""gps_valid"":true}"
972312,2026-07-16T02:14:51.506630,CAR_001,22.32367783,73.13580833,4.49,6,0,132,True,True,True,Testing Zone,HONK,-0.95,561,Vehicle honked inside Testing Zone.,"{""timestamp"":972312,""car_id"":""CAR_001"",""lat"":22.32367783,""lon"":73.13580833,""horn"":true,""hdop"":4.49,""satellites"":6,""adc"":0,""gps_age"":132,""gps_valid"":true}"
973313,2026-07-16T02:14:52.348208,CAR_001,22.32367663,73.13580973,4.49,6,0,128,True,True,True,Testing Zone,HONK,-0.79,562,Vehicle honked inside Testing Zone.,"{""timestamp"":973313,""car_id"":""CAR_001"",""lat"":22.32367663,""lon"":73.13580973,""horn"":true,""hdop"":4.49,""satellites"":6,""adc"":0,""gps_age"":128,""gps_valid"":true}"
974314,2026-07-16T02:14:53.350186,CAR_001,22.32367727,73.1358103,1.49,6,0,132,True,True,True,Testing Zone,HONK,-0.85,563,Vehicle honked inside Testing Zone.,"{""timestamp"":974314,""car_id"":""CAR_001"",""lat"":22.32367727,""lon"":73.1358103,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":132,""gps_valid"":true}"
975315,2026-07-16T02:14:54.373972,CAR_001,22.32367793,73.13581073,1.49,6,0,132,True,True,True,Testing Zone,HONK,-0.91,564,Vehicle honked inside Testing Zone.,"{""timestamp"":975315,""car_id"":""CAR_001"",""lat"":22.32367793,""lon"":73.13581073,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":132,""gps_valid"":true}"
976316,2026-07-16T02:14:55.398033,CAR_001,22.32368103,73.13580987,1.49,6,0,135,True,True,True,Testing Zone,HONK,-1.26,565,Vehicle honked inside Testing Zone.,"{""timestamp"":976316,""car_id"":""CAR_001"",""lat"":22.32368103,""lon"":73.13580987,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":135,""gps_valid"":true}"
977317,2026-07-16T02:14:56.422892,CAR_001,22.32368667,73.13580743,1.49,6,0,133,True,True,True,Testing Zone,HONK,-1.93,566,Vehicle honked inside Testing Zone.,"{""timestamp"":977317,""car_id"":""CAR_001"",""lat"":22.32368667,""lon"":73.13580743,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":133,""gps_valid"":true}"
978318,2026-07-16T02:14:57.468215,CAR_001,22.32369123,73.1358063,1.49,6,0,136,True,True,True,Testing Zone,HONK,-2.45,567,Vehicle honked inside Testing Zone.,"{""timestamp"":978318,""car_id"":""CAR_001"",""lat"":22.32369123,""lon"":73.1358063,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":136,""gps_valid"":true}"
979319,2026-07-16T02:14:58.317229,CAR_001,22.3236962,73.13580557,1.49,6,0,136,True,True,True,Testing Zone,HONK,-3.01,568,Vehicle honked inside Testing Zone.,"{""timestamp"":979319,""car_id"":""CAR_001"",""lat"":22.3236962,""lon"":73.13580557,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":136,""gps_valid"":true}"
980320,2026-07-16T02:14:59.392095,CAR_001,22.32370097,73.13580547,1.49,6,0,142,True,True,True,Testing Zone,HONK,-3.53,569,Vehicle honked inside Testing Zone.,"{""timestamp"":980320,""car_id"":""CAR_001"",""lat"":22.32370097,""lon"":73.13580547,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":142,""gps_valid"":true}"
981321,2026-07-16T02:15:00.416500,CAR_001,22.32370433,73.13580563,1.49,6,0,138,True,True,True,Testing Zone,HONK,-3.89,570,Vehicle honked inside Testing Zone.,"{""timestamp"":981321,""car_id"":""CAR_001"",""lat"":22.32370433,""lon"":73.13580563,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":138,""gps_valid"":true}"
982322,2026-07-16T02:15:01.316751,CAR_001,22.32370273,73.13580977,1.49,6,0,140,True,True,True,Testing Zone,HONK,-3.63,571,Vehicle honked inside Testing Zone.,"{""timestamp"":982322,""car_id"":""CAR_001"",""lat"":22.32370273,""lon"":73.13580977,""horn"":true,""hdop"":1.49,""satellites"":6,""adc"":0,""gps_age"":140,""gps_valid"":true}"
983323,2026-07-16T02:15:03.795673,CAR_001,22.32370057,73.13581407,4.48,6,0,142,True,True,True,Testing Zone,HONK,-3.3,572,Vehicle honked inside Testing Zone.,"{""timestamp"":983323,""car_id"":""CAR_001"",""lat"":22.32370057,""lon"":73.13581407,""horn"":true,""hdop"":4.48,""satellites"":6,""adc"":0,""gps_age"":142,""gps_valid"":true}"
984324,2026-07-16T02:15:04.004007,CAR_001,22.32369583,73.13581977,4.48,6,0,143,True,True,True,Testing Zone,HONK,-2.66,573,Vehicle honked inside Testing Zone.,"{""timestamp"":984324,""car_id"":""CAR_001"",""lat"":22.32369583,""lon"":73.13581977,""horn"":true,""hdop"":4.48,""satellites"":6,""adc"":0,""gps_age"":143,""gps_valid"":true}"
985325,2026-07-16T02:15:04.321938,CAR_001,22.32368933,73.13582633,4.54,6,0,146,True,True,True,Testing Zone,HONK,-1.82,574,Vehicle honked inside Testing Zone.,"{""timestamp"":985325,""car_id"":""CAR_001"",""lat"":22.32368933,""lon"":73.13582633,""horn"":true,""hdop"":4.54,""satellites"":6,""adc"":0,""gps_age"":146,""gps_valid"":true}"
986326,2026-07-16T02:15:05.435367,CAR_001,22.3236838,73.13583713,4.54,6,0,146,True,True,True,Testing Zone,HONK,-0.99,575,Vehicle honked inside Testing Zone.,"{""timestamp"":986326,""car_id"":""CAR_001"",""lat"":22.3236838,""lon"":73.13583713,""horn"":true,""hdop"":4.54,""satellites"":6,""adc"":0,""gps_age"":146,""gps_valid"":true}"
987327,2026-07-16T02:15:06.454834,CAR_001,22.32368453,73.13584687,4.54,6,0,147,True,True,True,Testing Zone,HONK,-0.86,576,Vehicle honked inside Testing Zone.,"{""timestamp"":987327,""car_id"":""CAR_001"",""lat"":22.32368453,""lon"":73.13584687,""horn"":true,""hdop"":4.54,""satellites"":6,""adc"":0,""gps_age"":147,""gps_valid"":true}"
988328,2026-07-16T02:15:07.375323,CAR_001,22.32368987,73.1358573,4.54,6,0,148,True,True,True,Testing Zone,HONK,-1.22,577,Vehicle honked inside Testing Zone.,"{""timestamp"":988328,""car_id"":""CAR_001"",""lat"":22.32368987,""lon"":73.1358573,""horn"":true,""hdop"":4.54,""satellites"":6,""adc"":0,""gps_age"":148,""gps_valid"":true}"
989329,2026-07-16T02:15:08.319145,CAR_001,22.32369837,73.13586667,4.54,6,0,149,True,True,True,Testing Zone,HONK,-1.95,578,Vehicle honked inside Testing Zone.,"{""timestamp"":989329,""car_id"":""CAR_001"",""lat"":22.32369837,""lon"":73.13586667,""horn"":true,""hdop"":4.54,""satellites"":6,""adc"":0,""gps_age"":149,""gps_valid"":true}"
990330,2026-07-16T02:15:10.748354,CAR_001,22.32370963,73.13587413,4.54,6,0,150,True,True,True,Testing Zone,HONK,-3.02,579,Vehicle honked inside Testing Zone.,"{""timestamp"":990330,""car_id"":""CAR_001"",""lat"":22.32370963,""lon"":73.13587413,""horn"":true,""hdop"":4.54,""satellites"":6,""adc"":0,""gps_age"":150,""gps_valid"":true}"
991331,2026-07-16T02:15:11.056695,CAR_001,22.32372103,73.13587383,4.53,7,0,152,True,True,True,Testing Zone,HONK,-4.26,580,Vehicle honked inside Testing Zone.,"{""timestamp"":991331,""car_id"":""CAR_001"",""lat"":22.32372103,""lon"":73.13587383,""horn"":true,""hdop"":4.53,""satellites"":7,""adc"":0,""gps_age"":152,""gps_valid"":true}"
992332,2026-07-16T02:15:11.360697,CAR_001,22.32372827,73.13586923,4.53,7,0,150,True,True,True,Testing Zone,HONK,-5.15,581,Vehicle honked inside Testing Zone.,"{""timestamp"":992332,""car_id"":""CAR_001"",""lat"":22.32372827,""lon"":73.13586923,""horn"":true,""hdop"":4.53,""satellites"":7,""adc"":0,""gps_age"":150,""gps_valid"":true}"
993333,2026-07-16T02:15:12.313139,CAR_001,22.32372933,73.1358617,4.53,6,0,151,True,True,True,Testing Zone,HONK,-5.42,582,Vehicle honked inside Testing Zone.,"{""timestamp"":993333,""car_id"":""CAR_001"",""lat"":22.32372933,""lon"":73.1358617,""horn"":true,""hdop"":4.53,""satellites"":6,""adc"":0,""gps_age"":151,""gps_valid"":true}"
994334,2026-07-16T02:15:17.612294,CAR_001,22.3237271,73.1358533,4.53,6,0,153,True,True,True,Testing Zone,HONK,-5.36,583,Vehicle honked inside Testing Zone.,"{""timestamp"":994334,""car_id"":""CAR_001"",""lat"":22.3237271,""lon"":73.1358533,""horn"":true,""hdop"":4.53,""satellites"":6,""adc"":0,""gps_age"":153,""gps_valid"":true}"
995335,2026-07-16T02:15:17.622393,CAR_001,22.32373327,73.13584367,1.85,7,0,148,True,True,True,Testing Zone,HONK,-6.23,584,Vehicle honked inside Testing Zone.,"{""timestamp"":995335,""car_id"":""CAR_001"",""lat"":22.32373327,""lon"":73.13584367,""horn"":true,""hdop"":1.85,""satellites"":7,""adc"":0,""gps_age"":148,""gps_valid"":true}"
996336,2026-07-16T02:15:17.622556,CAR_001,22.32374227,73.1358252,1.3,8,0,149,True,True,True,Testing Zone,HONK,-7.58,585,Vehicle honked inside Testing Zone.,"{""timestamp"":996336,""car_id"":""CAR_001"",""lat"":22.32374227,""lon"":73.1358252,""horn"":true,""hdop"":1.3,""satellites"":8,""adc"":0,""gps_age"":149,""gps_valid"":true}"
997337,2026-07-16T02:15:17.622661,CAR_001,22.32375003,73.13580057,1.3,8,0,149,True,True,True,Testing Zone,HONK,-5.34,586,Vehicle honked inside Testing Zone.,"{""timestamp"":997337,""car_id"":""CAR_001"",""lat"":22.32375003,""lon"":73.13580057,""horn"":true,""hdop"":1.3,""satellites"":8,""adc"":0,""gps_age"":149,""gps_valid"":true}"
998338,2026-07-16T02:15:17.622749,CAR_001,22.3237627,73.1357746,1.3,8,0,152,True,True,True,Testing Zone,HONK,-3.11,587,Vehicle honked inside Testing Zone.,"{""timestamp"":998338,""car_id"":""CAR_001"",""lat"":22.3237627,""lon"":73.1357746,""horn"":true,""hdop"":1.3,""satellites"":8,""adc"":0,""gps_age"":152,""gps_valid"":true}"
999339,2026-07-16T02:15:18.420095,CAR_001,22.32378233,73.13574677,1.24,8,0,151,True,True,True,Testing Zone,HONK,-0.88,588,Vehicle honked inside Testing Zone.,"{""timestamp"":999339,""car_id"":""CAR_001"",""lat"":22.32378233,""lon"":73.13574677,""horn"":true,""hdop"":1.24,""satellites"":8,""adc"":0,""gps_age"":151,""gps_valid"":true}"
1000340,2026-07-16T02:15:19.316852,CAR_001,22.3237929,73.13572103,1.24,8,0,151,True,True,True,Testing Zone,HONK,1.39,589,Vehicle honked inside Testing Zone.,"{""timestamp"":1000340,""car_id"":""CAR_001"",""lat"":22.3237929,""lon"":73.13572103,""horn"":true,""hdop"":1.24,""satellites"":8,""adc"":0,""gps_age"":151,""gps_valid"":true}"
1001341,2026-07-16T02:15:20.362860,CAR_001,22.3238008,73.13570743,1.37,7,0,154,True,True,True,Testing Zone,HONK,2.53,590,Vehicle honked inside Testing Zone.,"{""timestamp"":1001341,""car_id"":""CAR_001"",""lat"":22.3238008,""lon"":73.13570743,""horn"":true,""hdop"":1.37,""satellites"":7,""adc"":0,""gps_age"":154,""gps_valid"":true}"
1002342,2026-07-16T02:15:25.681209,CAR_001,22.32381057,73.13570217,1.37,7,0,154,True,True,False,Testing Zone,EXIT,2.85,591,Vehicle exited Testing Zone.,"{""timestamp"":1002342,""car_id"":""CAR_001"",""lat"":22.32381057,""lon"":73.13570217,""horn"":true,""hdop"":1.37,""satellites"":7,""adc"":0,""gps_age"":154,""gps_valid"":true}"
1003343,2026-07-16T02:15:25.989993,CAR_001,22.32381773,73.13569847,1.37,8,0,153,True,True,False,Testing Zone,NORMAL,3.31,592,Vehicle outside silence zone.,"{""timestamp"":1003343,""car_id"":""CAR_001"",""lat"":22.32381773,""lon"":73.13569847,""horn"":true,""hdop"":1.37,""satellites"":8,""adc"":0,""gps_age"":153,""gps_valid"":true}"
1004344,2026-07-16T02:15:25.990239,CAR_001,22.32382067,73.13569657,1.37,8,0,158,True,True,False,Testing Zone,NORMAL,3.58,593,Vehicle outside silence zone.,"{""timestamp"":1004344,""car_id"":""CAR_001"",""lat"":22.32382067,""lon"":73.13569657,""horn"":true,""hdop"":1.37,""satellites"":8,""adc"":0,""gps_age"":158,""gps_valid"":true}"
1005345,2026-07-16T02:15:25.990438,CAR_001,22.32382303,73.13569507,1.37,8,0,149,True,True,False,Testing Zone,NORMAL,3.81,594,Vehicle outside silence zone.,"{""timestamp"":1005345,""car_id"":""CAR_001"",""lat"":22.32382303,""lon"":73.13569507,""horn"":true,""hdop"":1.37,""satellites"":8,""adc"":0,""gps_age"":149,""gps_valid"":true}"
1006346,2026-07-16T02:15:25.990612,CAR_001,22.32382197,73.13569613,1.24,8,0,158,True,True,False,Testing Zone,NORMAL,3.67,595,Vehicle outside silence zone.,"{""timestamp"":1006346,""car_id"":""CAR_001"",""lat"":22.32382197,""lon"":73.13569613,""horn"":true,""hdop"":1.24,""satellites"":8,""adc"":0,""gps_age"":158,""gps_valid"":true}"
1007347,2026-07-16T02:15:26.398525,CAR_001,22.32381767,73.13569973,1.24,8,0,159,True,True,False,Testing Zone,NORMAL,3.18,596,Vehicle outside silence zone.,"{""timestamp"":1007347,""car_id"":""CAR_001"",""lat"":22.32381767,""lon"":73.13569973,""horn"":true,""hdop"":1.24,""satellites"":8,""adc"":0,""gps_age"":159,""gps_valid"":true}"
1008348,2026-07-16T02:15:31.013883,CAR_001,22.32381387,73.1357037,1.24,8,0,157,True,True,False,Testing Zone,NORMAL,2.71,597,Vehicle outside silence zone.,"{""timestamp"":1008348,""car_id"":""CAR_001"",""lat"":22.32381387,""lon"":73.1357037,""horn"":true,""hdop"":1.24,""satellites"":8,""adc"":0,""gps_age"":157,""gps_valid"":true}"
